Sat Apr 30 12:35:53 2016
[([0, 0, 0, 0, 5, 5, 0, 5, 0, 0], 46.72407237431198), ([1, 4, 10, 9, 7, 8, 6, 2, 3, 5], 46.72407237431198)]
[([0, 0, 0, 0, 0, 0, 5, 0, 5, 0], 49.62482908675245), ([1, 7, 6, 2, 3, 8, 10, 4, 9, 5], 49.62482908675245)]
[([0, 0, 0, 0, 0, 0, 5, 0, 5, 0], 54.082068267263445), ([1, 8, 2, 6, 3, 7, 9, 4, 10, 5], 54.082068267263445)]
[([0, 0, 0, 0, 0, 0, 5, 0, 5, 0], 48.09426021994093), ([1, 9, 7, 2, 6, 3, 8, 4, 10, 5], 48.09426021994093)]
[([0, 0, 0, 0, 0, 0, 5, 0, 0, 0], 51.127194460526695), ([1, 4, 9, 10, 7, 3, 6, 2, 8, 5], 51.127194460526695)]
[([0, 0, 0, 0, 0, 0, 5, 0, 5, 0], 51.58837059499773), ([1, 8, 3, 2, 6, 7, 4, 9, 10, 5], 51.58837059499773)]
[([0, 0, 0, 0, 0, 0, 5, 5, 5, 0], 51.32361763945127), ([1, 10, 4, 9, 7, 6, 3, 2, 8, 5], 51.32361763945127)]
[([0, 0, 0, 0, 5, 5, 0, 0, 5, 0], 46.738986692248126), ([1, 6, 2, 3, 7, 9, 4, 10, 8, 5], 46.738986692248126)]
[([0, 0, 0, 0, 0, 0, 5, 5, 0, 0], 54.788861128345154), ([1, 8, 3, 2, 6, 7, 9, 10, 4, 5], 54.788861128345154)]
[([0, 0, 0, 0, 0, 0, 5, 5, 0, 0], 47.89096711111644), ([1, 6, 2, 3, 7, 9, 10, 4, 8, 5], 47.89096711111644)]
[([0, 0, 0, 0, 0, 0, 5, 5, 0, 0], 54.14259019588123), ([1, 8, 3, 6, 2, 7, 9, 10, 4, 5], 54.14259019588123)]
[([0, 0, 0, 0, 0, 0, 5, 5, 0, 0], 46.753981917217445), ([1, 3, 8, 6, 2, 7, 9, 10, 4, 5], 46.753981917217445)]
[([0, 0, 0, 0, 5, 5, 0, 5, 5, 0], 53.22142861451993), ([1, 8, 2, 6, 3, 7, 9, 10, 4, 5], 53.22142861451993)]
[([0, 0, 0, 0, 0, 0, 5, 5, 0, 0], 44.46720966903697), ([1, 8, 3, 2, 6, 9, 10, 4, 7, 5], 44.46720966903697)]
[([0, 0, 0, 0, 0, 0, 5, 5, 5, 0], 51.58837059499773), ([1, 8, 3, 2, 6, 7, 4, 9, 10, 5], 51.58837059499773)]
[([0, 0, 0, 0, 0, 0, 5, 5, 0, 0], 54.788861128345154), ([1, 8, 3, 2, 6, 7, 9, 10, 4, 5], 54.788861128345154)]
[([0, 0, 0, 0, 0, 0, 5, 5, 5, 0], 54.082068267263445), ([1, 8, 2, 6, 3, 7, 9, 4, 10, 5], 54.082068267263445)]
[([0, 0, 0, 0, 0, 0, 5, 5, 0, 0], 45.28730165063805), ([1, 7, 10, 9, 4, 8, 6, 2, 3, 5], 45.28730165063805)]
[([0, 0, 0, 0, 0, 0, 5, 0, 5, 0], 50.82237343912844), ([1, 10, 9, 4, 7, 3, 6, 2, 8, 5], 50.82237343912844)]
[([0, 0, 0, 0, 0, 0, 5, 0, 5, 0], 51.5913441595026), ([1, 8, 2, 3, 6, 7, 9, 4, 10, 5], 51.5913441595026)]
[([0, 0, 0, 0, 0, 0, 5, 0, 0, 0], 45.30678696176814), ([1, 6, 2, 3, 7, 10, 4, 9, 8, 5], 45.30678696176814)]
[([0, 0, 0, 0, 0, 0, 5, 0, 5, 0], 54.082068267263445), ([1, 8, 2, 6, 3, 7, 9, 4, 10, 5], 54.082068267263445)]
[([0, 0, 0, 0, 0, 0, 5, 5, 0, 0], 49.591834768718215), ([1, 7, 6, 2, 3, 8, 9, 4, 10, 5], 49.591834768718215)]
[([0, 0, 0, 0, 0, 0, 5, 5, 5, 0], 48.11494314329851), ([1, 3, 6, 2, 8, 7, 9, 4, 10, 5], 48.11494314329851)]
[([0, 0, 0, 0, 0, 0, 5, 0, 0, 0], 54.48535868654455), ([1, 4, 10, 9, 7, 6, 2, 3, 8, 5], 54.48535868654455)]
[([0, 0, 0, 0, 5, 5, 0, 5, 0, 0], 53.63897263900044), ([1, 8, 3, 2, 6, 7, 9, 4, 10, 5], 53.63897263900044)]
[([0, 0, 0, 0, 5, 5, 0, 0, 0, 0], 44.4600456898453), ([1, 9, 10, 4, 8, 7, 6, 2, 3, 5], 44.4600456898453)]
[([0, 0, 0, 0, 0, 0, 5, 0, 0, 0], 51.58837059499773), ([1, 8, 3, 2, 6, 7, 4, 9, 10, 5], 51.58837059499773)]
[([0, 0, 0, 0, 0, 0, 5, 5, 5, 0], 53.797639658795525), ([1, 8, 6, 2, 3, 7, 9, 10, 4, 5], 53.797639658795525)]
[([0, 0, 0, 0, 0, 0, 5, 5, 5, 0], 46.74299448119751), ([1, 7, 9, 4, 10, 3, 2, 6, 8, 5], 46.74299448119751)]

