Thu Apr 28 23:40:51 2016
[([0, 0, 0, 0, 2, 0, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0], 60.244494487362374), ([1, 7, 14, 6, 15, 17, 13, 16, 12, 18, 5, 19, 4, 3, 10, 11, 20, 8, 9, 2], 60.244494487362374)]
[([0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0], 64.54803188527313), ([1, 5, 15, 19, 16, 9, 17, 12, 6, 11, 10, 20, 4, 8, 3, 18, 14, 7, 13, 2], 64.54803188527313)]
[([0, 2, 2, 2, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0], 5.036327985431285), ([1, 13, 8, 11, 3, 15, 16, 12, 6, 7, 17, 14, 5, 18, 10, 19, 4, 20, 9, 2], 5.036327985431285)]
[([0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 51.263644168982715), ([1, 7, 14, 9, 18, 16, 17, 19, 20, 15, 12, 8, 11, 4, 3, 10, 13, 6, 5, 2], 51.263644168982715)]
[([0, 2, 2, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0], 4.704436678038526), ([1, 20, 4, 13, 12, 19, 5, 6, 18, 14, 7, 17, 9, 10, 16, 15, 3, 8, 11, 2], 4.704436678038526)]
[([0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0], 58.74390163367816), ([1, 6, 19, 12, 18, 7, 14, 13, 17, 9, 11, 4, 10, 20, 3, 5, 15, 16, 8, 2], 58.74390163367816)]
[([0, 0, 0, 0, 2, 0, 0, 2, 2, 2, 0, 2, 0, 0, 0, 2, 2, 2, 0, 0], 57.46906497637308), ([1, 17, 10, 9, 19, 20, 3, 11, 8, 13, 14, 7, 18, 5, 12, 6, 4, 16, 15, 2], 57.46906497637308)]
[([0, 2, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0], 4.6045999828677795), ([1, 7, 17, 16, 19, 15, 4, 9, 18, 13, 6, 12, 3, 14, 5, 8, 20, 11, 10, 2], 4.6045999828677795)]
[([0, 2, 2, 0, 2, 0, 0, 2, 2, 0, 0, 2, 0, 0, 0, 2, 0, 2, 0, 0], 4.507164513859364), ([1, 9, 6, 19, 10, 20, 11, 16, 12, 15, 3, 8, 4, 7, 17, 14, 5, 18, 13, 2], 4.507164513859364)]
[([0, 0, 0, 0, 2, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0], 51.42913007429982), ([1, 9, 15, 12, 8, 10, 16, 14, 6, 19, 13, 5, 11, 20, 4, 3, 17, 7, 18, 2], 51.42913007429982)]
[([0, 2, 2, 2, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0], 4.7018798543428355), ([1, 17, 7, 14, 12, 9, 5, 6, 19, 4, 10, 3, 11, 8, 20, 15, 16, 18, 13, 2], 4.7018798543428355)]
[([0, 2, 2, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 4.320571080491942), ([1, 17, 13, 19, 15, 20, 3, 4, 9, 11, 10, 12, 5, 6, 16, 8, 7, 14, 18, 2], 4.320571080491942)]
[([0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 2, 2, 0, 0, 0], 66.41785004965611), ([1, 7, 19, 16, 12, 6, 15, 20, 17, 5, 18, 14, 13, 8, 11, 4, 3, 10, 9, 2], 66.41785004965611)]
[([0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0], 55.11376762237464), ([1, 8, 10, 11, 6, 15, 20, 4, 17, 18, 16, 12, 3, 19, 7, 14, 5, 9, 13, 2], 55.11376762237464)]
[([0, 0, 0, 0, 2, 0, 0, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0], 54.4566842105974), ([1, 17, 8, 15, 18, 14, 11, 9, 10, 4, 20, 3, 5, 12, 6, 7, 16, 19, 13, 2], 54.4566842105974)]
[([0, 2, 2, 0, 0, 0, 0, 2, 2, 0, 0, 2, 0, 0, 0, 2, 0, 2, 0, 0], 4.644671227841515), ([1, 16, 15, 20, 19, 10, 11, 9, 17, 7, 14, 4, 8, 3, 6, 12, 18, 5, 13, 2], 4.644671227841515)]
[([0, 0, 0, 0, 2, 0, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 60.04303748197591), ([1, 17, 18, 10, 4, 20, 15, 16, 14, 19, 12, 6, 3, 8, 11, 13, 9, 5, 7, 2], 60.04303748197591)]
[([0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 2, 0, 0, 0], 4.392892674041976), ([1, 9, 6, 11, 3, 4, 15, 20, 8, 10, 16, 12, 19, 13, 17, 18, 7, 14, 5, 2], 4.392892674041976)]
[([0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0], 64.91650699517776), ([1, 5, 18, 3, 20, 4, 11, 8, 14, 15, 19, 12, 16, 6, 7, 17, 10, 13, 9, 2], 64.91650699517776)]
[([0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0], 59.96334023080882), ([1, 19, 16, 6, 14, 15, 3, 4, 20, 9, 11, 10, 8, 17, 12, 13, 5, 7, 18, 2], 59.96334023080882)]
[([0, 2, 2, 0, 0, 0, 0, 2, 0, 2, 0, 2, 0, 0, 0, 2, 2, 2, 0, 0], 4.367902431278323), ([1, 19, 3, 6, 16, 18, 17, 7, 10, 9, 8, 4, 11, 20, 15, 12, 14, 5, 13, 2], 4.367902431278323)]
[([0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0], 57.67308621133761), ([1, 19, 11, 7, 14, 18, 5, 12, 16, 6, 3, 15, 17, 9, 13, 20, 8, 4, 10, 2], 57.67308621133761)]
[([0, 0, 0, 0, 2, 0, 0, 0, 2, 2, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0], 60.63402093450948), ([1, 6, 12, 15, 19, 11, 4, 20, 8, 18, 5, 9, 7, 17, 14, 16, 3, 13, 10, 2], 60.63402093450948)]
[([0, 0, 0, 0, 2, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0], 63.552900600804215), ([1, 4, 20, 15, 6, 9, 18, 5, 17, 3, 19, 16, 12, 14, 7, 13, 10, 8, 11, 2], 63.552900600804215)]
[([0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0], 69.88887677219878), ([1, 5, 7, 4, 20, 10, 8, 3, 11, 17, 9, 13, 18, 14, 6, 12, 15, 19, 16, 2], 69.88887677219878)]
[([0, 0, 0, 0, 2, 0, 0, 2, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0], 52.90542332888157), ([1, 9, 13, 4, 5, 7, 18, 10, 19, 15, 12, 3, 17, 14, 16, 6, 8, 11, 20, 2], 52.90542332888157)]
[([0, 0, 0, 0, 2, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0], 59.98115365737559), ([1, 3, 7, 5, 16, 6, 18, 12, 15, 19, 20, 17, 14, 9, 11, 8, 4, 10, 13, 2], 59.98115365737559)]
[([0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 2, 2, 2, 0, 0], 54.94267453575882), ([1, 17, 4, 6, 20, 11, 8, 19, 3, 9, 10, 7, 14, 13, 5, 18, 12, 16, 15, 2], 54.94267453575882)]
[([0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 2, 2, 0, 0, 0], 60.925266395054145), ([1, 5, 6, 3, 19, 16, 4, 20, 8, 11, 10, 9, 7, 18, 15, 17, 14, 12, 13, 2], 60.925266395054145)]
[([0, 2, 2, 2, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0], 4.467301093589078), ([1, 12, 10, 9, 17, 11, 20, 5, 7, 14, 18, 3, 8, 4, 16, 15, 19, 6, 13, 2], 4.467301093589078)]

