Sat Apr 30 13:06:32 2016
[([0, 0, 0, 0, 0, 0, 2, 0, 2, 0], 63.38032913085598), ([1, 8, 5, 7, 9, 3, 6, 4, 10, 2], 63.38032913085598)]
[([0, 0, 0, 0, 0, 0, 0, 8, 8, 8], 57.27184791706258), ([1, 5, 7, 6, 3, 9, 4, 2, 10, 8], 57.27184791706258)]
[([0, 0, 0, 8, 8, 0, 0, 0, 0, 0], 3.1604990325275093), ([1, 10, 4, 3, 9, 6, 7, 2, 5, 8], 3.1604990325275093)]
[([0, 0, 0, 0, 0, 0, 2, 0, 2, 0], 64.79353181967954), ([1, 8, 5, 7, 9, 6, 3, 4, 10, 2], 64.79353181967954)]
[([0, 0, 0, 0, 0, 0, 2, 0, 2, 0], 66.1497528035257), ([1, 8, 5, 7, 6, 3, 9, 4, 10, 2], 66.1497528035257)]
[([0, 10, 0, 10, 10, 0, 10, 0, 10, 0], 1.9645260582789879), ([1, 8, 6, 7, 5, 2, 3, 9, 4, 10], 1.9645260582789879)]
[([0, 0, 0, 0, 0, 0, 2, 0, 0, 0], 61.284401207503514), ([1, 8, 5, 7, 6, 4, 9, 3, 10, 2], 61.284401207503514)]
[([0, 10, 0, 10, 10, 0, 0, 0, 0, 0], 2.1272157360779724), ([1, 8, 5, 7, 3, 4, 9, 6, 2, 10], 2.1272157360779724)]
[([0, 0, 0, 0, 0, 0, 2, 0, 2, 0], 59.26367363244523), ([1, 8, 10, 4, 3, 7, 5, 6, 9, 2], 59.26367363244523)]
[([0, 0, 0, 0, 0, 0, 0, 10, 0, 0], 53.299082717882165), ([1, 8, 5, 2, 6, 7, 9, 3, 4, 10], 53.299082717882165)]
[([0, 0, 0, 0, 0, 0, 0, 8, 8, 0], 61.12547801740574), ([1, 5, 6, 7, 3, 9, 4, 10, 2, 8], 61.12547801740574)]
[([0, 0, 0, 0, 0, 0, 2, 0, 0, 0], 65.26541064304838), ([1, 8, 5, 7, 3, 9, 6, 4, 10, 2], 65.26541064304838)]
[([0, 0, 0, 0, 0, 0, 2, 0, 2, 0], 65.26541064304838), ([1, 8, 5, 7, 3, 9, 6, 4, 10, 2], 65.26541064304838)]
[([0, 0, 0, 0, 0, 0, 0, 10, 10, 0], 52.805768615939634), ([1, 2, 8, 5, 7, 3, 6, 9, 4, 10], 52.805768615939634)]
[([0, 0, 0, 0, 0, 0, 0, 10, 0, 0], 53.11597348210805), ([1, 8, 5, 7, 9, 3, 4, 6, 2, 10], 53.11597348210805)]
[([0, 0, 0, 0, 0, 0, 2, 0, 2, 0], 66.1497528035257), ([1, 8, 5, 7, 6, 3, 9, 4, 10, 2], 66.1497528035257)]
[([0, 0, 0, 0, 0, 0, 2, 0, 2, 0], 63.02188338514171), ([1, 8, 5, 7, 6, 3, 4, 9, 10, 2], 63.02188338514171)]
[([0, 0, 0, 0, 0, 0, 0, 10, 10, 0], 52.49780521445421), ([1, 8, 5, 3, 7, 6, 9, 4, 2, 10], 52.49780521445421)]
[([0, 0, 0, 0, 0, 0, 2, 0, 2, 0], 56.14532343087636), ([1, 10, 4, 3, 7, 5, 8, 6, 9, 2], 56.14532343087636)]
[([0, 10, 10, 10, 0, 0, 0, 10, 0, 0], 2.119025400406871), ([1, 8, 5, 7, 6, 3, 9, 4, 2, 10], 2.119025400406871)]
[([0, 0, 0, 0, 0, 0, 0, 8, 0, 0], 62.35235941884959), ([1, 5, 7, 6, 9, 3, 4, 10, 2, 8], 62.35235941884959)]
[([0, 0, 0, 0, 0, 0, 0, 10, 10, 0], 54.41311295440649), ([1, 8, 5, 2, 6, 7, 3, 9, 4, 10], 54.41311295440649)]
[([0, 0, 0, 0, 0, 0, 0, 10, 0, 0], 52.42578473125733), ([1, 8, 2, 5, 7, 9, 6, 3, 4, 10], 52.42578473125733)]
[([0, 10, 10, 0, 10, 0, 0, 0, 10, 0], 2.131528159997162), ([1, 8, 5, 7, 6, 9, 3, 4, 2, 10], 2.131528159997162)]
[([0, 0, 0, 0, 0, 0, 0, 10, 0, 0], 51.3088512710218), ([1, 8, 5, 7, 4, 6, 3, 9, 2, 10], 51.3088512710218)]
[([0, 0, 0, 0, 0, 0, 0, 8, 8, 0], 62.35235941884959), ([1, 5, 7, 6, 9, 3, 4, 10, 2, 8], 62.35235941884959)]
[([0, 0, 0, 0, 0, 0, 0, 10, 10, 0], 50.95900552243306), ([1, 8, 2, 5, 7, 6, 3, 4, 9, 10], 50.95900552243306)]
[([0, 0, 0, 0, 0, 0, 0, 10, 10, 0], 47.91158342842047), ([1, 2, 8, 5, 9, 4, 3, 7, 6, 10], 47.91158342842047)]
[([0, 0, 0, 0, 0, 0, 2, 0, 2, 0], 62.540548732295605), ([1, 8, 5, 6, 7, 3, 4, 9, 10, 2], 62.540548732295605)]
[([0, 0, 0, 0, 0, 0, 0, 10, 0, 0], 52.11015548336969), ([1, 8, 5, 2, 7, 3, 6, 9, 4, 10], 52.11015548336969)]

