Sat Apr 30 11:33:35 2016
[([0, 0, 0, 0, 0, 0, 0, 0, 0, 2], 32.691027141437836), ([1, 6, 4, 9, 3, 7, 8, 5, 10, 2], 32.691027141437836)]
[([0, 0, 0, 0, 0, 0, 0, 0, 0, 2], 34.118191643097745), ([1, 6, 7, 9, 4, 3, 8, 10, 5, 2], 34.118191643097745)]
[([0, 0, 0, 0, 0, 0, 0, 7, 0, 0], 53.5947689274933), ([1, 6, 2, 5, 10, 9, 4, 3, 8, 7], 53.5947689274933)]
[([0, 0, 0, 0, 2, 2, 0, 0, 0, 0], 9.860859203857919), ([1, 7, 8, 6, 9, 4, 3, 10, 5, 2], 9.860859203857919)]
[([0, 0, 0, 0, 2, 2, 2, 0, 0, 0], 8.672854038132975), ([1, 6, 10, 5, 7, 9, 4, 3, 8, 2], 8.672854038132975)]
[([0, 0, 0, 0, 0, 0, 0, 7, 0, 0], 54.51776924391712), ([1, 6, 8, 9, 4, 3, 10, 5, 2, 7], 54.51776924391712)]
[([0, 0, 0, 0, 0, 0, 0, 0, 0, 2], 31.26030169400443), ([1, 6, 10, 3, 4, 9, 8, 7, 5, 2], 31.26030169400443)]
[([0, 0, 0, 0, 0, 0, 0, 0, 0, 2], 34.73604584275309), ([1, 6, 4, 9, 3, 8, 7, 10, 5, 2], 34.73604584275309)]
[([0, 0, 0, 0, 0, 0, 0, 7, 0, 0], 53.97505091953019), ([1, 2, 6, 9, 4, 3, 8, 10, 5, 7], 53.97505091953019)]
[([0, 0, 0, 0, 0, 0, 0, 7, 0, 0], 50.33303911572239), ([1, 9, 4, 3, 8, 6, 2, 10, 5, 7], 50.33303911572239)]
[([0, 0, 0, 0, 0, 0, 0, 0, 0, 2], 30.944012246891955), ([1, 10, 5, 6, 9, 4, 3, 7, 8, 2], 30.944012246891955)]
[([0, 0, 0, 0, 0, 0, 0, 7, 0, 7], 50.05252128435711), ([1, 6, 2, 4, 9, 3, 10, 5, 8, 7], 50.05252128435711)]
[([0, 0, 0, 0, 2, 2, 2, 0, 0, 2], 9.67026107236997), ([1, 6, 4, 9, 3, 8, 7, 10, 5, 2], 9.67026107236997)]
[([0, 0, 0, 0, 0, 0, 0, 7, 0, 0], 52.74886534805136), ([1, 5, 2, 6, 9, 4, 3, 10, 8, 7], 52.74886534805136)]
[([0, 0, 0, 0, 0, 0, 0, 7, 0, 0], 55.04326105389173), ([1, 2, 6, 9, 4, 3, 10, 5, 8, 7], 55.04326105389173)]
[([0, 0, 0, 0, 2, 0, 2, 0, 0, 0], 9.985773007504056), ([1, 6, 7, 8, 9, 4, 3, 10, 5, 2], 9.985773007504056)]
[([5, 0, 0, 5, 0, 5, 0, 0, 5, 0], 5.157525621632172), ([1, 8, 3, 4, 9, 6, 2, 7, 10, 5], 5.157525621632172)]
[([0, 0, 0, 0, 0, 0, 0, 0, 0, 2], 35.343781392181505), ([1, 6, 9, 4, 3, 8, 7, 10, 5, 2], 35.343781392181505)]
[([0, 0, 0, 0, 0, 0, 0, 0, 0, 2], 34.73604584275309), ([1, 6, 4, 9, 3, 8, 7, 10, 5, 2], 34.73604584275309)]
[([0, 0, 0, 0, 0, 0, 0, 7, 0, 0], 54.326001634959184), ([1, 2, 6, 4, 9, 3, 10, 5, 8, 7], 54.326001634959184)]
[([0, 0, 0, 0, 0, 0, 0, 7, 0, 0], 51.0693854609021), ([1, 2, 10, 5, 6, 3, 9, 4, 8, 7], 51.0693854609021)]
[([0, 0, 0, 0, 0, 0, 0, 0, 0, 2], 34.99321739760331), ([1, 7, 8, 6, 4, 9, 3, 10, 5, 2], 34.99321739760331)]
[([5, 0, 5, 5, 5, 5, 0, 0, 0, 5], 4.516533219222951), ([1, 6, 8, 7, 9, 4, 3, 10, 5, 2], 4.516533219222951)]
[([0, 0, 0, 0, 2, 2, 2, 0, 0, 0], 9.336732470066423), ([1, 6, 9, 4, 3, 7, 8, 5, 10, 2], 9.336732470066423)]
[([0, 0, 0, 0, 0, 0, 0, 0, 0, 2], 33.97737000229205), ([1, 6, 7, 8, 3, 4, 9, 10, 5, 2], 33.97737000229205)]
[([0, 0, 0, 0, 0, 0, 0, 0, 0, 2], 36.18796548797995), ([1, 6, 7, 8, 9, 4, 3, 10, 5, 2], 36.18796548797995)]
[([0, 0, 0, 0, 0, 0, 0, 7, 0, 7], 51.71190800925978), ([1, 3, 4, 9, 6, 2, 10, 5, 8, 7], 51.71190800925978)]
[([0, 0, 0, 0, 2, 2, 2, 0, 0, 2], 8.927611919557835), ([1, 10, 3, 4, 9, 8, 6, 7, 5, 2], 8.927611919557835)]
[([0, 0, 0, 0, 0, 0, 0, 7, 0, 7], 53.1781610434468), ([1, 6, 9, 4, 3, 5, 10, 2, 8, 7], 53.1781610434468)]
[([0, 0, 0, 0, 0, 0, 0, 0, 0, 2], 32.639180403291135), ([1, 6, 4, 9, 3, 8, 10, 5, 7, 2], 32.639180403291135)]

