Sat Apr 30 19:15:16 2016
[([0, 7, 7, 0, 0, 0, 7, 7, 7, 7, 0, 7, 0, 0, 0], 5.418896772797379), ([1, 8, 10, 3, 6, 5, 9, 2, 7, 4], 5.418896772797379)]
[([0, 4, 0, 4, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0], 8.275920474744982), ([1, 5, 6, 3, 10, 9, 8, 2, 7, 4], 8.275920474744982)]
[([0, 2, 2, 0, 2, 0, 0, 2, 0, 0, 0, 2, 0, 0, 2], 6.990966450352885), ([1, 5, 8, 3, 10, 6, 9, 4, 7, 2], 6.990966450352885)]
[([0, 4, 4, 0, 0, 0, 4, 0, 4, 4, 4, 0, 0, 0, 0], 7.568080646766926), ([1, 10, 3, 6, 5, 9, 8, 7, 2, 4], 7.568080646766926)]
[([0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0], 7.356685327458024), ([1, 2, 5, 10, 3, 8, 9, 6, 7, 4], 7.356685327458024)]
[([0, 4, 4, 4, 0, 0, 4, 0, 4, 0, 4, 4, 0, 0, 4], 8.560832890113002), ([1, 9, 8, 3, 10, 6, 5, 2, 7, 4], 8.560832890113002)]
[([0, 4, 4, 0, 0, 0, 4, 0, 0, 0, 0, 4, 0, 0, 4], 8.08316164106139), ([1, 5, 6, 3, 10, 8, 9, 7, 2, 4], 8.08316164106139)]
[([0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4], 28.3682439220696), ([1, 5, 9, 6, 10, 3, 8, 2, 7, 4], 28.3682439220696)]
[([0, 4, 4, 4, 0, 0, 4, 0, 4, 4, 4, 0, 0, 0, 0], 8.132741141235991), ([1, 5, 6, 10, 3, 8, 9, 7, 2, 4], 8.132741141235991)]
[([0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0], 7.705733863596512), ([1, 9, 5, 6, 10, 3, 8, 4, 7, 2], 7.705733863596512)]
[([0, 4, 4, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 4], 7.754934321097763), ([1, 9, 3, 8, 10, 6, 5, 2, 7, 4], 7.754934321097763)]
[([4, 0, 4, 4, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 4], 7.684130580493969), ([1, 9, 8, 10, 3, 5, 6, 2, 7, 4], 7.684130580493969)]
[([0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 2, 2, 0, 0, 2], 7.428493788552064), ([1, 5, 6, 8, 3, 10, 9, 4, 7, 2], 7.428493788552064)]
[([0, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0], 8.393699418848803), ([1, 8, 3, 10, 9, 6, 5, 2, 7, 4], 8.393699418848803)]
[([0, 4, 0, 4, 0, 0, 4, 0, 0, 0, 4, 4, 0, 0, 4], 7.4433810684985415), ([1, 9, 3, 8, 10, 6, 5, 7, 2, 4], 7.4433810684985415)]
[([0, 4, 4, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0], 6.083782032677107), ([1, 3, 10, 8, 9, 5, 7, 2, 6, 4], 6.083782032677107)]
[([0, 4, 4, 4, 0, 0, 0, 0, 4, 4, 4, 0, 0, 0, 0], 8.33569376959557), ([1, 5, 6, 10, 3, 8, 9, 2, 7, 4], 8.33569376959557)]
[([0, 4, 0, 4, 0, 0, 0, 0, 4, 0, 4, 4, 0, 0, 0], 8.33569376959557), ([1, 5, 6, 10, 3, 8, 9, 2, 7, 4], 8.33569376959557)]
[([0, 4, 4, 4, 0, 0, 4, 0, 4, 4, 0, 4, 0, 0, 4], 8.33569376959557), ([1, 5, 6, 10, 3, 8, 9, 2, 7, 4], 8.33569376959557)]
[([0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4], 32.62088152166948), ([1, 9, 8, 3, 10, 6, 5, 2, 7, 4], 32.62088152166948)]
[([0, 4, 4, 4, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 4], 7.351392188083704), ([1, 5, 9, 10, 3, 6, 8, 2, 7, 4], 7.351392188083704)]
[([0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4], 29.130795664396018), ([1, 2, 5, 6, 8, 3, 10, 9, 7, 4], 29.130795664396018)]
[([0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2], 31.183599011746637), ([1, 5, 6, 9, 10, 3, 8, 4, 7, 2], 31.183599011746637)]
[([0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4], 30.08713529109013), ([1, 8, 3, 10, 9, 6, 5, 7, 2, 4], 30.08713529109013)]
[([0, 4, 0, 4, 0, 0, 4, 0, 0, 4, 0, 4, 0, 0, 4], 7.664931773705825), ([1, 6, 5, 3, 10, 9, 8, 2, 7, 4], 7.664931773705825)]
[([0, 4, 0, 4, 0, 0, 4, 0, 0, 4, 0, 4, 0, 0, 0], 8.024717899004283), ([1, 10, 3, 8, 9, 6, 5, 2, 7, 4], 8.024717899004283)]
[([0, 4, 0, 4, 0, 0, 4, 0, 0, 4, 0, 0, 0, 0, 4], 7.867513030186737), ([1, 8, 3, 10, 5, 6, 9, 2, 7, 4], 7.867513030186737)]
[([0, 4, 4, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 4], 8.168117513470383), ([1, 7, 8, 9, 10, 3, 6, 5, 2, 4], 8.168117513470383)]
[([0, 4, 0, 4, 0, 0, 4, 0, 0, 4, 4, 0, 0, 0, 4], 8.283616802534645), ([1, 5, 6, 3, 10, 8, 9, 2, 7, 4], 8.283616802534645)]
[([0, 4, 4, 0, 0, 0, 0, 0, 4, 0, 0, 4, 0, 0, 4], 8.560832890113002), ([1, 9, 8, 3, 10, 6, 5, 2, 7, 4], 8.560832890113002)]

