Sat Apr 30 05:20:21 2016
[([0, 10, 0, 10, 10, 10, 10, 0, 0, 0], 5.964283524442806), ([1, 4, 6, 3, 8, 5, 7, 2, 9, 10], 5.964283524442806)]
[([0, 10, 10, 10, 10, 10, 10, 10, 0, 0], 6.315498161013049), ([1, 6, 3, 4, 8, 7, 5, 2, 9, 10], 6.315498161013049)]
[([0, 0, 0, 0, 0, 0, 0, 0, 9, 0], 40.33136342610034), ([1, 3, 6, 8, 4, 5, 2, 7, 9, 10], 40.33136342610034)]
[([0, 10, 10, 10, 10, 0, 10, 0, 0, 0], 6.209338956059801), ([1, 3, 6, 4, 8, 7, 5, 2, 9, 10], 6.209338956059801)]
[([0, 10, 10, 10, 10, 0, 10, 0, 0, 0], 5.9949686269979425), ([1, 4, 6, 3, 8, 5, 2, 7, 9, 10], 5.9949686269979425)]
[([0, 10, 0, 10, 0, 10, 0, 0, 0, 0], 6.5904987797333785), ([1, 6, 3, 8, 4, 7, 5, 2, 9, 10], 6.5904987797333785)]
[([0, 10, 0, 10, 10, 10, 10, 0, 0, 0], 6.016960616857338), ([1, 2, 5, 7, 8, 3, 6, 4, 9, 10], 6.016960616857338)]
[([0, 10, 0, 10, 10, 10, 10, 10, 0, 0], 6.186174529994883), ([1, 8, 3, 6, 4, 7, 5, 2, 9, 10], 6.186174529994883)]
[([0, 10, 10, 10, 10, 0, 0, 10, 0, 0], 5.880493952307598), ([1, 2, 5, 7, 6, 3, 8, 4, 9, 10], 5.880493952307598)]
[([0, 10, 10, 0, 10, 0, 0, 0, 0, 0], 5.916113747874671), ([1, 9, 5, 2, 7, 8, 3, 6, 4, 10], 5.916113747874671)]
[([0, 10, 10, 0, 10, 10, 0, 10, 0, 0], 6.5904987797333785), ([1, 6, 3, 8, 4, 7, 5, 2, 9, 10], 6.5904987797333785)]
[([0, 10, 10, 10, 10, 10, 0, 0, 0, 0], 5.962516015100569), ([1, 6, 4, 8, 3, 9, 7, 5, 2, 10], 5.962516015100569)]
[([0, 10, 0, 10, 10, 0, 0, 0, 0, 0], 5.985219550617376), ([1, 6, 3, 4, 8, 5, 2, 7, 9, 10], 5.985219550617376)]
[([0, 10, 10, 10, 10, 0, 0, 0, 0, 0], 5.755563174542883), ([1, 2, 5, 7, 8, 6, 3, 4, 9, 10], 5.755563174542883)]
[([0, 0, 0, 0, 0, 0, 0, 10, 0, 0], 48.13136330013092), ([1, 6, 3, 8, 4, 2, 5, 7, 9, 10], 48.13136330013092)]
[([0, 0, 0, 0, 0, 0, 0, 10, 0, 0], 46.93063359742107), ([1, 6, 3, 4, 8, 7, 5, 2, 9, 10], 46.93063359742107)]
[([0, 0, 0, 0, 0, 0, 0, 10, 0, 0], 49.585749042127226), ([1, 6, 3, 8, 4, 7, 5, 2, 9, 10], 49.585749042127226)]
[([0, 0, 0, 0, 0, 0, 0, 10, 0, 0], 47.03420241384152), ([1, 4, 6, 3, 8, 7, 5, 2, 9, 10], 47.03420241384152)]
[([0, 10, 10, 10, 10, 0, 10, 10, 0, 0], 6.241442499489812), ([1, 6, 3, 8, 7, 5, 2, 4, 9, 10], 6.241442499489812)]
[([0, 10, 10, 0, 0, 10, 0, 10, 0, 0], 6.17566781846018), ([1, 4, 8, 3, 6, 7, 5, 2, 9, 10], 6.17566781846018)]
[([0, 10, 10, 10, 0, 0, 0, 10, 0, 0], 5.647748013929123), ([1, 9, 4, 7, 2, 5, 8, 3, 6, 10], 5.647748013929123)]
[([0, 0, 0, 0, 0, 0, 0, 10, 0, 0], 42.669321951648456), ([1, 3, 6, 2, 5, 7, 8, 4, 9, 10], 42.669321951648456)]
[([0, 0, 0, 0, 0, 0, 0, 10, 0, 0], 45.319346244291246), ([1, 4, 8, 3, 6, 2, 5, 7, 9, 10], 45.319346244291246)]
[([0, 10, 10, 10, 10, 10, 0, 0, 0, 0], 6.440708323452357), ([1, 6, 3, 8, 4, 2, 5, 7, 9, 10], 6.440708323452357)]
[([0, 10, 10, 10, 10, 10, 10, 10, 0, 0], 6.326353854319894), ([1, 4, 6, 3, 8, 7, 5, 2, 9, 10], 6.326353854319894)]
[([0, 0, 0, 0, 0, 0, 0, 10, 0, 0], 44.16491900360618), ([1, 4, 2, 5, 7, 8, 3, 6, 9, 10], 44.16491900360618)]
[([0, 10, 10, 10, 10, 0, 10, 10, 0, 0], 6.059606678452577), ([1, 6, 4, 3, 8, 7, 2, 5, 9, 10], 6.059606678452577)]
[([0, 10, 0, 0, 10, 10, 10, 0, 0, 0], 6.140360338155251), ([1, 6, 3, 8, 7, 2, 5, 4, 9, 10], 6.140360338155251)]
[([0, 10, 0, 10, 10, 10, 10, 0, 0, 0], 5.912636612666391), ([1, 9, 4, 6, 3, 8, 7, 2, 5, 10], 5.912636612666391)]
[([0, 10, 10, 10, 10, 10, 0, 10, 0, 0], 6.326353854319894), ([1, 4, 6, 3, 8, 7, 5, 2, 9, 10], 6.326353854319894)]

