Sat Apr 30 01:06:59 2016
[([0, 0, 0, 0, 0, 5, 0, 0, 0, 0], 86.92016676867512), ([1, 2, 4, 6, 7, 9, 3, 8, 10, 5], 86.92016676867512)]
[([5, 0, 0, 5, 0, 5, 0, 5, 5, 0], 3.2880192371709684), ([1, 2, 4, 7, 9, 6, 10, 8, 3, 5], 3.2880192371709684)]
[([0, 0, 0, 0, 0, 5, 0, 5, 5, 5], 86.22288574322765), ([1, 2, 4, 7, 9, 6, 8, 10, 3, 5], 86.22288574322765)]
[([0, 0, 0, 0, 0, 5, 0, 5, 0, 5], 94.2026144556358), ([1, 2, 4, 9, 7, 6, 10, 8, 3, 5], 94.2026144556358)]
[([0, 0, 0, 0, 0, 3, 0, 3, 0, 0], 75.14458722996815), ([1, 10, 2, 4, 7, 9, 6, 8, 3, 5], 75.14458722996815)]
[([0, 0, 0, 0, 0, 5, 0, 5, 5, 5], 83.44290226117991), ([1, 3, 8, 9, 7, 4, 6, 2, 10, 5], 83.44290226117991)]
[([0, 0, 0, 0, 0, 5, 0, 5, 5, 5], 88.08547842434076), ([1, 2, 4, 6, 7, 9, 10, 3, 8, 5], 88.08547842434076)]
[([5, 5, 0, 5, 0, 0, 0, 5, 0, 5], 3.2880192371709684), ([1, 2, 4, 7, 9, 6, 10, 8, 3, 5], 3.2880192371709684)]
[([0, 0, 0, 0, 0, 8, 0, 0, 0, 0], 69.59480374861506), ([1, 3, 9, 7, 4, 6, 2, 10, 5, 8], 69.59480374861506)]
[([0, 0, 0, 0, 0, 5, 0, 0, 5, 5], 86.89235562085658), ([1, 4, 7, 9, 6, 2, 10, 8, 3, 5], 86.89235562085658)]
[([0, 0, 0, 0, 0, 5, 0, 5, 0, 5], 94.27892264417146), ([1, 2, 4, 7, 9, 6, 10, 8, 3, 5], 94.27892264417146)]
[([0, 0, 0, 0, 0, 3, 3, 3, 3, 0], 79.3195937088432), ([1, 2, 4, 9, 7, 6, 10, 8, 3, 5], 79.3195937088432)]
[([0, 0, 0, 0, 0, 5, 0, 0, 0, 0], 90.61712239686167), ([1, 2, 4, 9, 7, 6, 10, 3, 8, 5], 90.61712239686167)]
[([0, 0, 0, 0, 0, 5, 0, 0, 5, 0], 82.93832619179979), ([1, 4, 2, 7, 9, 6, 10, 8, 3, 5], 82.93832619179979)]
[([0, 0, 0, 0, 0, 5, 0, 5, 5, 5], 85.98446755228592), ([1, 2, 4, 7, 9, 6, 8, 3, 10, 5], 85.98446755228592)]
[([0, 0, 0, 0, 0, 5, 0, 5, 0, 5], 94.27892264417146), ([1, 2, 4, 7, 9, 6, 10, 8, 3, 5], 94.27892264417146)]
[([0, 0, 0, 0, 0, 5, 0, 5, 5, 5], 85.17542315927358), ([1, 10, 2, 4, 9, 7, 6, 3, 8, 5], 85.17542315927358)]
[([0, 0, 0, 0, 0, 5, 0, 0, 5, 5], 94.27892264417146), ([1, 2, 4, 7, 9, 6, 10, 8, 3, 5], 94.27892264417146)]
[([0, 0, 0, 0, 0, 5, 0, 0, 0, 5], 84.51100583499164), ([1, 3, 8, 9, 7, 6, 4, 2, 10, 5], 84.51100583499164)]
[([0, 0, 0, 0, 0, 5, 0, 0, 5, 5], 89.30007575610708), ([1, 10, 2, 4, 6, 7, 9, 8, 3, 5], 89.30007575610708)]
[([0, 0, 0, 0, 0, 10, 0, 10, 0, 10], 74.7532737094373), ([1, 3, 6, 2, 4, 7, 9, 8, 5, 10], 74.7532737094373)]
[([0, 0, 0, 0, 0, 5, 0, 5, 5, 5], 86.89235562085658), ([1, 4, 7, 9, 6, 2, 10, 8, 3, 5], 86.89235562085658)]
[([0, 0, 0, 0, 0, 5, 0, 0, 0, 5], 90.21974552445158), ([1, 2, 6, 4, 7, 9, 10, 8, 3, 5], 90.21974552445158)]
[([0, 0, 0, 0, 0, 5, 0, 0, 5, 5], 94.27892264417146), ([1, 2, 4, 7, 9, 6, 10, 8, 3, 5], 94.27892264417146)]
[([0, 0, 0, 0, 0, 5, 0, 0, 0, 0], 94.27892264417146), ([1, 2, 4, 7, 9, 6, 10, 8, 3, 5], 94.27892264417146)]
[([0, 0, 0, 0, 0, 5, 0, 0, 0, 0], 82.80345498481776), ([1, 2, 4, 9, 7, 6, 3, 10, 8, 5], 82.80345498481776)]
[([0, 0, 0, 0, 0, 5, 0, 0, 0, 5], 94.27892264417146), ([1, 2, 4, 7, 9, 6, 10, 8, 3, 5], 94.27892264417146)]
[([0, 0, 0, 0, 0, 5, 0, 5, 0, 5], 88.91026013703359), ([1, 6, 9, 7, 4, 2, 10, 8, 3, 5], 88.91026013703359)]
[([0, 0, 0, 0, 0, 5, 0, 5, 0, 5], 94.2026144556358), ([1, 2, 4, 9, 7, 6, 10, 8, 3, 5], 94.2026144556358)]
[([0, 0, 0, 0, 0, 5, 0, 5, 0, 5], 81.23313654701657), ([1, 3, 9, 7, 4, 6, 2, 10, 8, 5], 81.23313654701657)]

