Thu Apr 28 17:12:16 2016
[([0, 0, 0, 0, 3], 6.403079266209933), ([1, 16, 12, 8, 14, 10, 20, 7, 17, 18, 9, 19, 11, 2, 13, 6, 5, 15, 4, 3], 6.403079266209933)]
[([0, 0, 0, 0, 3], 7.240609438878757), ([1, 17, 18, 10, 20, 9, 6, 7, 5, 11, 19, 8, 14, 13, 2, 12, 15, 16, 4, 3], 7.240609438878757)]
[([0, 0, 0, 0, 3], 7.8686158854327), ([1, 8, 5, 6, 15, 7, 4, 12, 16, 20, 10, 9, 17, 18, 11, 13, 2, 19, 14, 3], 7.8686158854327)]
[([0, 0, 0, 0, 3], 6.241095848501296), ([1, 19, 2, 6, 5, 14, 8, 4, 12, 16, 15, 7, 10, 20, 11, 18, 13, 17, 9, 3], 6.241095848501296)]
[([0, 0, 0, 0, 3], 7.236274000039545), ([1, 20, 17, 18, 11, 19, 14, 8, 13, 12, 15, 4, 5, 16, 6, 7, 9, 10, 2, 3], 7.236274000039545)]
[([0, 0, 0, 0, 3], 7.103123098246027), ([1, 17, 9, 2, 11, 6, 4, 12, 15, 16, 5, 20, 7, 10, 18, 13, 8, 19, 14, 3], 7.103123098246027)]
[([0, 0, 0, 0, 3], 6.739491121603532), ([1, 5, 4, 14, 19, 8, 2, 13, 18, 20, 10, 9, 11, 12, 6, 16, 15, 7, 17, 3], 6.739491121603532)]
[([0, 0, 0, 0, 3], 6.595939479250106), ([1, 20, 9, 18, 19, 11, 17, 13, 2, 14, 8, 15, 12, 7, 10, 16, 5, 4, 6, 3], 6.595939479250106)]
[([0, 0, 0, 0, 3], 6.48248672221609), ([1, 10, 17, 12, 18, 9, 7, 20, 2, 11, 13, 19, 14, 8, 15, 16, 5, 4, 6, 3], 6.48248672221609)]
[([0, 0, 0, 0, 3], 6.251254163778624), ([1, 19, 8, 9, 18, 17, 20, 10, 12, 13, 11, 2, 7, 15, 6, 4, 16, 5, 14, 3], 6.251254163778624)]
[([0, 0, 0, 0, 3], 7.033507537710878), ([1, 7, 2, 13, 9, 10, 20, 6, 4, 5, 12, 11, 18, 17, 16, 15, 19, 14, 8, 3], 7.033507537710878)]
[([0, 0, 0, 0, 3], 6.4385568217908125), ([1, 14, 8, 19, 17, 11, 2, 6, 9, 7, 13, 18, 10, 20, 16, 4, 5, 15, 12, 3], 6.4385568217908125)]
[([0, 0, 0, 0, 3], 6.171868093536777), ([1, 5, 2, 9, 16, 15, 11, 13, 17, 18, 20, 10, 7, 12, 19, 14, 8, 4, 6, 3], 6.171868093536777)]
[([0, 0, 0, 0, 3], 6.72229680547517), ([1, 7, 12, 16, 11, 18, 19, 8, 14, 9, 17, 2, 13, 10, 20, 6, 4, 5, 15, 3], 6.72229680547517)]
[([0, 0, 0, 0, 3], 7.041649222570717), ([1, 20, 5, 7, 15, 4, 6, 12, 10, 9, 16, 19, 8, 14, 11, 2, 13, 18, 17, 3], 7.041649222570717)]
[([0, 0, 0, 0, 3], 6.472580352430905), ([1, 15, 5, 6, 16, 11, 2, 13, 9, 10, 7, 20, 18, 19, 14, 8, 17, 4, 12, 3], 6.472580352430905)]
[([0, 0, 0, 0, 3], 6.833953789817773), ([1, 9, 18, 11, 2, 16, 7, 4, 5, 6, 20, 10, 8, 19, 14, 15, 12, 13, 17, 3], 6.833953789817773)]
[([0, 0, 0, 0, 3], 7.6675279055315135), ([1, 2, 17, 11, 8, 14, 19, 5, 6, 16, 4, 7, 12, 15, 10, 20, 9, 18, 13, 3], 7.6675279055315135)]
[([0, 0, 0, 0, 3], 6.435493963539056), ([1, 18, 17, 2, 8, 11, 19, 9, 16, 4, 14, 13, 10, 20, 7, 6, 5, 12, 15, 3], 6.435493963539056)]
[([0, 0, 0, 0, 3], 6.2202802573296125), ([1, 13, 9, 17, 15, 16, 12, 4, 11, 18, 2, 14, 19, 8, 7, 20, 10, 6, 5, 3], 6.2202802573296125)]
[([0, 0, 0, 0, 3], 6.093489701321152), ([1, 19, 11, 2, 13, 10, 20, 17, 18, 12, 8, 9, 7, 6, 5, 14, 4, 16, 15, 3], 6.093489701321152)]
[([0, 0, 0, 0, 3], 7.6200846317103945), ([1, 8, 19, 14, 5, 12, 16, 6, 15, 4, 20, 17, 11, 13, 2, 18, 10, 7, 9, 3], 7.6200846317103945)]
[([0, 0, 0, 0, 3], 6.986019140698956), ([1, 4, 6, 5, 12, 8, 11, 18, 13, 2, 9, 20, 10, 7, 17, 14, 19, 16, 15, 3], 6.986019140698956)]
