Thu Apr 28 18:22:53 2016
[([0, 9, 0, 0, 0], 26.579113831642495), ([1, 19, 16, 11, 3, 13, 6, 8, 15, 12, 10, 14, 4, 7, 20, 5, 18, 17, 2, 9], 26.579113831642495)]
[([0, 9, 0, 9, 0], 25.200623273782995), ([1, 4, 8, 6, 15, 7, 20, 3, 16, 19, 14, 17, 12, 2, 10, 13, 18, 11, 5, 9], 25.200623273782995)]
[([0, 9, 9, 0, 0], 26.697577183152656), ([1, 7, 13, 8, 20, 3, 5, 16, 18, 19, 11, 4, 15, 12, 6, 14, 2, 17, 10, 9], 26.697577183152656)]
[([0, 9, 9, 0, 0], 27.336777049575726), ([1, 10, 17, 14, 6, 11, 7, 18, 3, 16, 20, 5, 13, 8, 4, 12, 2, 15, 19, 9], 27.336777049575726)]
[([0, 9, 9, 0, 0], 28.004855516686824), ([1, 15, 8, 17, 2, 4, 10, 13, 6, 14, 12, 19, 20, 3, 5, 16, 7, 11, 18, 9], 28.004855516686824)]
[([0, 9, 9, 9, 0], 25.46890478996514), ([1, 7, 5, 20, 18, 16, 3, 19, 8, 11, 13, 17, 12, 10, 2, 4, 6, 14, 15, 9], 25.46890478996514)]
[([0, 9, 9, 9, 0], 27.98181300163705), ([1, 17, 12, 15, 8, 6, 13, 5, 16, 7, 11, 18, 3, 20, 19, 10, 14, 2, 4, 9], 27.98181300163705)]
[([0, 9, 9, 0, 0], 28.79290888436741), ([1, 15, 2, 10, 8, 11, 19, 7, 20, 5, 18, 3, 16, 6, 14, 17, 12, 4, 13, 9], 28.79290888436741)]
[([0, 9, 0, 0, 0], 28.76044200635466), ([1, 17, 14, 2, 10, 19, 18, 20, 5, 3, 11, 7, 16, 13, 15, 12, 4, 8, 6, 9], 28.76044200635466)]
[([0, 9, 9, 9, 0], 25.738560465172256), ([1, 16, 19, 15, 7, 18, 11, 4, 13, 6, 8, 10, 14, 17, 2, 12, 20, 5, 3, 9], 25.738560465172256)]
[([0, 9, 9, 0, 0], 26.47166378433297), ([1, 4, 6, 14, 12, 15, 13, 2, 17, 8, 19, 20, 16, 11, 5, 3, 7, 18, 10, 9], 26.47166378433297)]
[([0, 9, 9, 0, 0], 27.38387837077347), ([1, 15, 5, 20, 19, 13, 8, 6, 12, 10, 2, 14, 17, 3, 11, 16, 7, 18, 4, 9], 27.38387837077347)]
[([0, 9, 0, 9, 0], 28.391758423168092), ([1, 3, 5, 16, 11, 19, 20, 18, 7, 6, 12, 17, 2, 8, 13, 14, 10, 15, 4, 9], 28.391758423168092)]
[([0, 9, 9, 0, 0], 26.559249038822887), ([1, 13, 16, 20, 3, 8, 17, 6, 14, 10, 12, 2, 4, 11, 18, 7, 5, 19, 15, 9], 26.559249038822887)]
[([0, 9, 0, 9, 0], 29.27584639710788), ([1, 16, 5, 19, 15, 14, 10, 2, 17, 12, 4, 13, 8, 6, 7, 20, 3, 11, 18, 9], 29.27584639710788)]
[([0, 9, 9, 0, 0], 25.112780034988532), ([1, 13, 6, 18, 7, 20, 16, 8, 2, 17, 4, 11, 5, 3, 12, 10, 14, 15, 19, 9], 25.112780034988532)]
[([0, 9, 0, 0, 0], 24.21394557413626), ([1, 19, 5, 8, 16, 4, 13, 17, 14, 15, 6, 2, 10, 12, 20, 3, 18, 11, 7, 9], 24.21394557413626)]
[([0, 9, 9, 0, 0], 24.52716355109961), ([1, 12, 10, 8, 17, 3, 6, 2, 14, 15, 13, 4, 19, 5, 16, 11, 7, 20, 18, 9], 24.52716355109961)]
[([0, 4, 4, 0, 0], 20.356486350186263), ([1, 19, 13, 15, 9, 12, 3, 16, 6, 17, 2, 14, 10, 7, 5, 20, 11, 18, 8, 4], 20.356486350186263)]
[([0, 9, 9, 0, 0], 26.511605573799788), ([1, 12, 10, 8, 3, 11, 2, 14, 17, 6, 13, 19, 16, 5, 20, 18, 7, 15, 4, 9], 26.511605573799788)]
[([0, 9, 9, 9, 0], 25.749247487482776), ([1, 8, 10, 6, 7, 20, 5, 16, 12, 14, 2, 17, 13, 4, 15, 3, 11, 18, 19, 9], 25.749247487482776)]
[([0, 4, 0, 0, 0], 22.474917283070543), ([1, 19, 9, 14, 12, 17, 15, 11, 16, 3, 5, 20, 7, 18, 10, 2, 6, 8, 13, 4], 22.474917283070543)]
[([0, 9, 9, 0, 0], 25.769388329808372), ([1, 13, 10, 12, 19, 3, 18, 20, 5, 11, 15, 8, 16, 7, 4, 14, 17, 2, 6, 9], 25.769388329808372)]
[([0, 9, 9, 0, 0], 27.149281837898258), ([1, 13, 12, 4, 19, 20, 5, 3, 8, 6, 14, 10, 17, 2, 16, 18, 7, 11, 15, 9], 27.149281837898258)]
[([0, 9, 9, 9, 0], 26.449525861240602), ([1, 14, 13, 8, 6, 20, 5, 3, 19, 12, 17, 2, 10, 15, 4, 16, 7, 11, 18, 9], 26.449525861240602)]
