Thu Apr 28 18:11:02 2016
[([0, 0, 0, 0, 17], 1.1687603313314836), ([1, 2, 8, 15, 20, 14, 10, 7, 16, 6, 9, 18, 11, 5, 3, 19, 12, 17, 13, 4], 1.1687603313314836)]
[([4, 0, 4, 0, 0], 0.10851651675381566), ([1, 9, 19, 5, 6, 15, 16, 7, 18, 17, 8, 11, 14, 10, 12, 3, 2, 20, 13, 4], 0.10851651675381566)]
[([4, 4, 4, 0, 0], 0.10111422368335563), ([1, 15, 13, 11, 20, 14, 10, 5, 9, 3, 12, 2, 17, 18, 8, 7, 19, 6, 16, 4], 0.10111422368335563)]
[([4, 4, 4, 0, 0], 0.0927732876020831), ([1, 9, 11, 8, 16, 18, 17, 19, 20, 2, 14, 13, 15, 3, 6, 5, 10, 12, 7, 4], 0.0927732876020831)]
[([4, 0, 0, 0, 0], 0.09635829363345803), ([1, 15, 7, 16, 8, 14, 5, 9, 12, 10, 18, 17, 13, 11, 20, 2, 19, 3, 6, 4], 0.09635829363345803)]
[([0, 0, 0, 0, 17], 1.3962446460423679), ([1, 3, 16, 12, 7, 8, 14, 2, 10, 20, 11, 13, 18, 15, 9, 19, 5, 6, 17, 4], 1.3962446460423679)]
[([4, 4, 4, 0, 0], 0.1007542423741205), ([1, 12, 2, 20, 13, 15, 16, 18, 11, 8, 5, 10, 14, 6, 19, 9, 3, 7, 17, 4], 0.1007542423741205)]
[([0, 0, 0, 0, 17], 1.7553783775691525), ([1, 19, 13, 11, 20, 10, 12, 2, 14, 5, 3, 9, 6, 16, 8, 15, 17, 18, 4, 7], 1.7553783775691525)]
[([0, 0, 0, 0, 17], 1.8015230562642417), ([1, 7, 15, 9, 13, 3, 6, 19, 5, 20, 14, 10, 12, 2, 11, 8, 17, 18, 16, 4], 1.8015230562642417)]
[([0, 0, 0, 0, 17], 1.9786011556040377), ([1, 16, 13, 5, 2, 14, 20, 10, 9, 19, 6, 7, 3, 12, 15, 8, 11, 17, 18, 4], 1.9786011556040377)]
[([4, 4, 0, 0, 0], 0.10819989449550406), ([1, 7, 18, 8, 11, 17, 12, 10, 5, 2, 20, 14, 3, 9, 19, 13, 6, 16, 15, 4], 0.10819989449550406)]
[([4, 0, 4, 0, 0], 0.10944912658660128), ([1, 7, 9, 10, 20, 14, 2, 13, 8, 11, 18, 16, 3, 12, 5, 19, 6, 17, 15, 4], 0.10944912658660128)]
[([4, 4, 0, 0, 0], 0.09944573899777887), ([1, 15, 9, 3, 19, 13, 10, 14, 2, 5, 12, 20, 8, 11, 6, 7, 16, 17, 18, 4], 0.09944573899777887)]
[([0, 0, 0, 0, 17], 1.9107943151734104), ([1, 7, 16, 3, 19, 8, 11, 12, 10, 5, 9, 14, 20, 2, 6, 13, 15, 17, 18, 4], 1.9107943151734104)]
[([0, 0, 0, 0, 17], 1.7800237132521877), ([1, 9, 3, 15, 16, 18, 14, 2, 12, 13, 5, 10, 20, 19, 6, 11, 8, 17, 4, 7], 1.7800237132521877)]
[([4, 0, 0, 0, 0], 0.10510672323336817), ([1, 3, 9, 2, 7, 16, 8, 11, 13, 20, 12, 19, 14, 5, 10, 6, 15, 17, 18, 4], 0.10510672323336817)]
[([0, 0, 0, 0, 17], 1.8614234336385655), ([1, 15, 6, 7, 16, 8, 2, 10, 5, 3, 19, 12, 9, 14, 20, 13, 18, 11, 17, 4], 1.8614234336385655)]
[([0, 0, 0, 0, 17], 1.3304832110286964), ([1, 16, 2, 10, 5, 9, 6, 3, 14, 13, 20, 18, 8, 11, 19, 12, 17, 15, 7, 4], 1.3304832110286964)]
[([4, 0, 4, 0, 0], 0.0950575293021182), ([1, 7, 16, 12, 10, 3, 13, 5, 15, 20, 14, 6, 19, 2, 9, 18, 11, 8, 17, 4], 0.0950575293021182)]
[([0, 0, 0, 0, 17], 1.7117401763739433), ([1, 12, 9, 10, 2, 16, 15, 8, 11, 14, 13, 20, 5, 3, 6, 19, 17, 18, 4, 7], 1.7117401763739433)]
[([0, 0, 0, 16, 0], 0.08595000331740696), ([1, 7, 4, 11, 8, 15, 6, 19, 13, 10, 14, 20, 5, 2, 12, 9, 3, 17, 18, 16], 0.08595000331740696)]
[([4, 0, 4, 0, 0], 0.09742668353362617), ([1, 16, 7, 5, 19, 12, 2, 13, 8, 11, 10, 14, 15, 17, 18, 20, 9, 3, 6, 4], 0.09742668353362617)]
[([0, 0, 0, 0, 17], 1.9241189699202803), ([1, 3, 9, 6, 20, 14, 12, 2, 10, 19, 5, 15, 18, 11, 8, 13, 16, 17, 4, 7], 1.9241189699202803)]
[([4, 4, 4, 0, 0], 0.10142680662401245), ([1, 7, 10, 14, 5, 16, 11, 8, 17, 18, 15, 20, 13, 9, 3, 12, 19, 2, 6, 4], 0.10142680662401245)]
[([0, 0, 0, 0, 17], 1.8428730495739711), ([1, 15, 18, 8, 11, 2, 10, 20, 5, 13, 16, 7, 3, 6, 19, 9, 12, 14, 17, 4], 1.8428730495739711)]
