Thu Apr 28 16:25:25 2016
[([0, 0, 0, 0, 6], 4.220105383270803), ([1, 11, 18, 13, 7, 10, 9, 14, 8, 5, 4, 16, 17, 2, 15, 12, 20, 3, 19, 6], 4.220105383270803)]
[([0, 0, 0, 0, 6], 4.3116639149814535), ([1, 11, 4, 19, 18, 5, 17, 20, 12, 15, 16, 9, 10, 7, 2, 3, 14, 8, 13, 6], 4.3116639149814535)]
[([0, 0, 0, 0, 13], 3.377178680463558), ([1, 19, 11, 14, 5, 17, 10, 16, 9, 15, 7, 18, 3, 2, 20, 12, 8, 6, 4, 13], 3.377178680463558)]
[([0, 0, 0, 0, 6], 4.519944104244865), ([1, 3, 18, 13, 7, 4, 14, 19, 11, 8, 5, 2, 12, 20, 17, 9, 15, 16, 10, 6], 4.519944104244865)]
[([0, 0, 0, 0, 13], 3.909938468267979), ([1, 4, 16, 7, 10, 6, 19, 5, 8, 11, 14, 9, 15, 17, 2, 20, 12, 18, 3, 13], 3.909938468267979)]
[([0, 0, 0, 0, 13], 3.604785770070133), ([1, 9, 10, 16, 17, 20, 2, 7, 14, 4, 18, 15, 12, 3, 6, 19, 5, 8, 11, 13], 3.604785770070133)]
[([0, 0, 0, 0, 6], 3.974127864800692), ([1, 15, 12, 2, 20, 10, 14, 8, 19, 7, 18, 4, 11, 5, 3, 16, 17, 9, 13, 6], 3.974127864800692)]
[([0, 0, 0, 0, 6], 4.490412363946185), ([1, 7, 18, 19, 5, 8, 4, 14, 3, 2, 17, 9, 12, 20, 16, 15, 10, 11, 13, 6], 4.490412363946185)]
[([0, 0, 0, 0, 6], 3.988175557915574), ([1, 9, 18, 8, 14, 11, 4, 5, 19, 10, 12, 7, 13, 3, 16, 17, 2, 20, 15, 6], 3.988175557915574)]
[([0, 0, 0, 0, 6], 3.978597606978166), ([1, 2, 17, 15, 10, 12, 20, 5, 16, 9, 7, 19, 8, 11, 14, 4, 18, 3, 13, 6], 3.978597606978166)]
[([0, 0, 0, 0, 6], 4.3656895953294335), ([1, 19, 5, 8, 17, 9, 20, 12, 7, 15, 2, 3, 10, 16, 18, 4, 14, 11, 13, 6], 4.3656895953294335)]
[([0, 0, 0, 0, 6], 4.35194641174073), ([1, 11, 4, 14, 9, 17, 16, 15, 20, 2, 12, 3, 8, 19, 7, 10, 5, 18, 13, 6], 4.35194641174073)]
[([13, 13, 0, 13, 0], 0.12261271463071438), ([1, 15, 9, 16, 7, 11, 8, 19, 5, 18, 10, 12, 17, 2, 20, 6, 14, 4, 3, 13], 0.12261271463071438)]
