Thu Apr 28 18:51:44 2016
[([0, 14, 0, 0, 0], 0.8091856997252347), ([1, 10, 17, 18, 4, 2, 19, 15, 8, 9, 12, 11, 20, 5, 7, 13, 6, 3, 16, 14], 0.8091856997252347)]
[([0, 0, 0, 0, 5], 3.889025491982141), ([1, 14, 20, 12, 9, 18, 13, 4, 10, 3, 6, 17, 8, 19, 11, 2, 15, 7, 16, 5], 3.889025491982141)]
[([0, 0, 0, 0, 5], 4.229581532115901), ([1, 11, 14, 15, 7, 13, 3, 6, 10, 19, 2, 12, 8, 9, 20, 18, 17, 16, 4, 5], 4.229581532115901)]
[([0, 0, 0, 0, 16], 2.870402161977621), ([1, 8, 11, 12, 2, 19, 9, 17, 7, 20, 5, 18, 10, 3, 15, 6, 13, 4, 16, 14], 2.870402161977621)]
[([0, 0, 0, 0, 16], 2.920673564039048), ([1, 11, 9, 8, 7, 15, 17, 6, 10, 3, 18, 5, 2, 19, 4, 20, 12, 13, 16, 14], 2.920673564039048)]
[([0, 0, 0, 0, 8], 0.9253264723367164), ([1, 13, 7, 19, 10, 17, 5, 9, 12, 2, 11, 15, 3, 18, 4, 6, 16, 8, 20, 14], 0.9253264723367164)]
[([0, 0, 0, 0, 16], 3.4162714271702423), ([1, 14, 12, 5, 8, 9, 13, 17, 10, 6, 7, 19, 2, 15, 3, 11, 20, 4, 18, 16], 3.4162714271702423)]
[([0, 14, 0, 0, 0], 0.7793088712881359), ([1, 20, 13, 18, 10, 17, 6, 3, 19, 15, 2, 7, 9, 12, 8, 4, 11, 16, 5, 14], 0.7793088712881359)]
[([0, 0, 0, 0, 5], 4.008973021042969), ([1, 14, 2, 19, 12, 20, 9, 8, 16, 10, 6, 3, 7, 18, 17, 4, 13, 11, 15, 5], 4.008973021042969)]
[([0, 0, 0, 0, 16], 3.0501646925180195), ([1, 20, 17, 13, 15, 2, 19, 9, 12, 8, 7, 6, 5, 4, 11, 18, 3, 10, 16, 14], 3.0501646925180195)]
[([0, 0, 0, 0, 5], 4.0973124685595845), ([1, 14, 9, 8, 12, 11, 13, 4, 20, 15, 7, 10, 18, 17, 6, 2, 19, 3, 16, 5], 4.0973124685595845)]
[([0, 0, 0, 0, 5], 3.564840483098355), ([1, 12, 8, 2, 10, 17, 4, 18, 6, 3, 20, 9, 19, 15, 13, 11, 7, 16, 5, 14], 3.564840483098355)]
[([0, 0, 0, 0, 5], 4.828428523234216), ([1, 11, 9, 8, 12, 15, 2, 19, 7, 6, 3, 17, 18, 10, 13, 4, 20, 16, 5, 14], 4.828428523234216)]
[([0, 14, 0, 0, 0], 0.8224505053000711), ([1, 9, 8, 12, 19, 2, 15, 11, 17, 13, 7, 3, 6, 18, 10, 4, 20, 16, 5, 14], 0.8224505053000711)]
[([0, 14, 0, 0, 0], 0.6211178046176786), ([1, 7, 2, 19, 10, 9, 12, 17, 13, 20, 18, 6, 3, 15, 8, 11, 4, 16, 5, 14], 0.6211178046176786)]
[([0, 0, 0, 0, 5], 4.11653552755827), ([1, 19, 15, 7, 16, 9, 12, 8, 11, 10, 3, 6, 14, 2, 13, 4, 18, 17, 20, 5], 4.11653552755827)]
