Thu Apr 28 18:40:03 2016
[([0, 0, 15, 15, 15], 8.84463332725121), ([1, 9, 8, 11, 16, 20, 2, 18, 6, 17, 14, 12, 13, 19, 10, 5, 7, 4, 15, 3], 8.84463332725121)]
[([0, 0, 15, 0, 0], 8.49354469674097), ([1, 16, 17, 20, 18, 2, 12, 13, 5, 7, 19, 10, 9, 4, 14, 6, 11, 8, 15, 3], 8.49354469674097)]
[([0, 9, 0, 0, 9], 7.888925754778392), ([1, 19, 12, 13, 10, 18, 4, 6, 7, 8, 2, 20, 17, 3, 16, 15, 11, 14, 5, 9], 7.888925754778392)]
[([0, 0, 0, 0, 3], 6.434189220858921), ([1, 19, 9, 16, 2, 8, 18, 12, 13, 10, 7, 14, 5, 6, 4, 11, 15, 20, 17, 3], 6.434189220858921)]
[([0, 0, 15, 15, 0], 8.237851585525314), ([1, 17, 12, 14, 2, 18, 8, 20, 16, 9, 5, 7, 19, 10, 13, 6, 4, 15, 11, 3], 8.237851585525314)]
[([0, 0, 0, 12, 0], 7.96838870607256), ([1, 17, 18, 8, 6, 13, 10, 19, 9, 11, 4, 14, 16, 2, 20, 15, 7, 5, 12, 3], 7.96838870607256)]
[([0, 0, 15, 15, 0], 8.282275626698159), ([1, 9, 14, 7, 11, 4, 8, 5, 19, 13, 10, 6, 18, 20, 2, 16, 17, 12, 15, 3], 8.282275626698159)]
[([0, 0, 15, 0, 15], 8.847571732871243), ([1, 17, 2, 16, 20, 14, 7, 9, 12, 11, 18, 8, 4, 5, 13, 19, 10, 6, 15, 3], 8.847571732871243)]
[([0, 0, 0, 13, 0], 8.26847852070702), ([1, 17, 20, 6, 14, 7, 3, 12, 19, 10, 4, 2, 18, 8, 16, 15, 11, 5, 13, 9], 8.26847852070702)]
[([0, 0, 15, 15, 0], 8.42116982045759), ([1, 3, 16, 17, 2, 18, 6, 20, 11, 4, 10, 13, 9, 12, 5, 19, 7, 14, 8, 15], 8.42116982045759)]
[([0, 0, 15, 15, 15], 7.758837203205798), ([1, 16, 17, 5, 10, 12, 13, 9, 19, 2, 20, 4, 8, 7, 6, 14, 11, 18, 15, 3], 7.758837203205798)]
[([0, 0, 0, 17, 0], 9.358591377509802), ([1, 9, 3, 16, 14, 10, 19, 12, 8, 18, 4, 5, 13, 7, 6, 2, 20, 11, 15, 17], 9.358591377509802)]
