Thu Apr 28 17:35:38 2016
[([0, 0, 0, 0, 12], 4.589294672217088), ([1, 11, 6, 7, 15, 3, 13, 2, 16, 14, 20, 17, 9, 18, 4, 19, 5, 8, 10, 12], 4.589294672217088)]
[([0, 0, 0, 0, 18], 4.2383398388374545), ([1, 4, 9, 20, 2, 10, 17, 12, 5, 14, 8, 19, 13, 3, 16, 11, 6, 15, 7, 18], 4.2383398388374545)]
[([12, 12, 12, 12, 12], 0.16649475619567333), ([1, 3, 15, 11, 6, 18, 4, 9, 20, 14, 16, 17, 7, 2, 8, 5, 19, 13, 10, 12], 0.16649475619567333)]
[([0, 0, 0, 0, 18], 4.478610880890958), ([1, 7, 4, 9, 14, 5, 13, 3, 17, 20, 16, 19, 2, 10, 11, 6, 15, 8, 12, 18], 4.478610880890958)]
[([18, 18, 18, 18, 0], 0.15160360460578898), ([1, 9, 20, 16, 8, 5, 19, 17, 11, 7, 2, 15, 3, 6, 4, 10, 13, 12, 14, 18], 0.15160360460578898)]
[([0, 0, 0, 0, 12], 4.433148676567659), ([1, 18, 4, 9, 8, 11, 17, 13, 6, 19, 16, 3, 15, 7, 14, 20, 5, 2, 10, 12], 4.433148676567659)]
[([0, 0, 0, 0, 12], 4.883685837127582), ([1, 6, 3, 7, 11, 9, 4, 18, 10, 15, 14, 17, 13, 8, 2, 16, 19, 5, 20, 12], 4.883685837127582)]
[([12, 12, 0, 12, 12], 0.15962414419121893), ([1, 7, 9, 11, 15, 6, 3, 5, 8, 14, 19, 16, 2, 13, 17, 20, 4, 18, 10, 12], 0.15962414419121893)]
[([12, 12, 12, 12, 0], 0.16574087564721815), ([1, 4, 9, 7, 5, 14, 20, 2, 19, 8, 13, 17, 6, 3, 16, 18, 11, 15, 10, 12], 0.16574087564721815)]
[([0, 0, 0, 0, 12], 4.889467989193127), ([1, 11, 18, 9, 4, 14, 5, 16, 8, 13, 3, 6, 15, 7, 17, 10, 20, 2, 19, 12], 4.889467989193127)]
[([0, 0, 0, 0, 12], 4.6187138949173985), ([1, 9, 18, 4, 17, 8, 13, 20, 16, 19, 5, 2, 14, 11, 6, 3, 7, 15, 10, 12], 4.6187138949173985)]
[([0, 0, 0, 0, 12], 4.360340608688935), ([1, 3, 11, 7, 6, 15, 17, 2, 13, 14, 20, 5, 16, 4, 9, 8, 19, 18, 10, 12], 4.360340608688935)]
[([0, 0, 0, 0, 12], 4.80803625492297), ([1, 4, 9, 15, 16, 19, 5, 2, 10, 18, 17, 11, 7, 6, 3, 13, 8, 20, 14, 12], 4.80803625492297)]
[([0, 0, 0, 0, 18], 4.460222358456874), ([1, 4, 9, 3, 15, 14, 7, 11, 6, 5, 19, 13, 2, 20, 16, 8, 17, 10, 12, 18], 4.460222358456874)]
[([0, 0, 0, 0, 12], 5.01053840964368), ([1, 4, 9, 7, 11, 10, 3, 15, 6, 13, 2, 5, 19, 16, 14, 18, 20, 8, 17, 12], 5.01053840964368)]
[([12, 0, 12, 12, 0], 0.15680633679618483), ([1, 9, 4, 7, 3, 8, 11, 6, 15, 16, 18, 5, 2, 19, 13, 20, 14, 10, 17, 12], 0.15680633679618483)]
