Thu Apr 28 18:34:27 2016
[([0, 0, 0, 4, 0], 5.965424206543887), ([1, 14, 3, 15, 8, 7, 17, 16, 20, 6, 12, 19, 11, 13, 9, 10, 18, 5, 2, 4], 5.965424206543887)]
[([0, 0, 0, 12, 0], 5.1941447310614866), ([1, 6, 18, 2, 8, 14, 15, 3, 4, 19, 9, 11, 7, 10, 20, 17, 16, 13, 12, 5], 5.1941447310614866)]
[([0, 0, 0, 7, 7], 5.633168082080324), ([1, 11, 8, 14, 18, 2, 19, 15, 3, 12, 5, 17, 9, 20, 16, 13, 10, 6, 4, 7], 5.633168082080324)]
[([0, 0, 0, 0, 13], 5.701765922800189), ([1, 11, 20, 16, 19, 3, 2, 4, 7, 6, 18, 10, 9, 8, 5, 12, 15, 14, 17, 13], 5.701765922800189)]
[([0, 0, 0, 4, 0], 6.853638863213447), ([1, 18, 6, 10, 7, 17, 14, 2, 15, 12, 3, 8, 5, 9, 16, 11, 19, 20, 13, 4], 6.853638863213447)]
[([0, 0, 0, 10, 10], 5.991189475334908), ([1, 8, 12, 3, 2, 15, 14, 5, 11, 20, 17, 16, 9, 13, 18, 4, 19, 6, 7, 10], 5.991189475334908)]
[([0, 0, 0, 0, 13], 5.465116350338526), ([1, 9, 16, 11, 5, 12, 3, 18, 19, 6, 14, 15, 2, 8, 4, 10, 7, 17, 20, 13], 5.465116350338526)]
[([0, 0, 0, 17, 0], 5.655339459238358), ([1, 4, 3, 12, 11, 20, 7, 6, 5, 14, 15, 8, 2, 18, 10, 19, 16, 9, 17, 13], 5.655339459238358)]
[([0, 0, 0, 12, 0], 5.769363749527207), ([1, 11, 13, 4, 17, 6, 18, 14, 3, 19, 16, 20, 9, 7, 10, 15, 2, 8, 12, 5], 5.769363749527207)]
[([0, 0, 0, 4, 0], 7.0493740686261), ([1, 11, 13, 16, 19, 10, 6, 18, 2, 8, 5, 3, 14, 15, 12, 20, 9, 17, 7, 4], 7.0493740686261)]
[([0, 0, 0, 4, 0], 5.19136355165314), ([1, 11, 9, 20, 17, 15, 19, 18, 8, 10, 6, 12, 3, 5, 16, 13, 7, 14, 2, 4], 5.19136355165314)]
[([0, 0, 0, 10, 10], 6.347794408109615), ([1, 9, 17, 6, 13, 20, 16, 11, 19, 4, 7, 18, 3, 12, 14, 15, 2, 5, 8, 10], 6.347794408109615)]
[([0, 0, 0, 11, 0], 6.522399681057159), ([1, 10, 7, 6, 8, 4, 17, 5, 18, 2, 14, 15, 12, 3, 20, 19, 16, 13, 9, 11], 6.522399681057159)]
[([0, 0, 0, 0, 13], 5.195968437175285), ([1, 7, 6, 17, 5, 19, 20, 16, 9, 4, 10, 3, 8, 12, 2, 14, 15, 18, 11, 13], 5.195968437175285)]
[([0, 0, 0, 0, 13], 5.534180699751898), ([1, 7, 4, 16, 20, 10, 6, 9, 19, 3, 15, 14, 12, 5, 8, 2, 18, 17, 11, 13], 5.534180699751898)]
[([0, 0, 0, 10, 10], 5.556552758382972), ([1, 17, 16, 9, 6, 3, 12, 14, 15, 19, 20, 11, 7, 4, 18, 2, 8, 5, 10, 13], 5.556552758382972)]
[([0, 0, 0, 10, 0], 5.457499577994197), ([1, 9, 11, 16, 20, 7, 18, 17, 19, 3, 6, 4, 12, 14, 15, 8, 2, 5, 13, 10], 5.457499577994197)]
[([0, 0, 0, 0, 13], 5.405904890844975), ([1, 10, 4, 5, 3, 19, 14, 15, 18, 12, 11, 17, 7, 6, 8, 2, 20, 16, 9, 13], 5.405904890844975)]
[([0, 0, 0, 10, 10], 5.8405222534510335), ([1, 4, 2, 14, 15, 8, 11, 13, 9, 6, 18, 12, 5, 17, 16, 20, 19, 3, 7, 10], 5.8405222534510335)]
[([0, 0, 0, 17, 0], 5.778248777520894), ([1, 8, 18, 6, 7, 16, 19, 20, 11, 2, 15, 14, 4, 13, 3, 12, 5, 10, 9, 17], 5.778248777520894)]
[([0, 0, 0, 10, 0], 5.289270545050632), ([1, 17, 11, 4, 8, 14, 3, 16, 20, 9, 19, 15, 12, 2, 18, 6, 5, 7, 10, 13], 5.289270545050632)]
[([0, 0, 0, 11, 0], 6.125682924582616), ([1, 7, 6, 17, 9, 15, 14, 5, 3, 8, 12, 18, 10, 4, 2, 19, 20, 16, 11, 13], 6.125682924582616)]
[([0, 0, 0, 0, 5], 4.8149468569204865), ([1, 6, 15, 2, 18, 3, 14, 12, 8, 4, 19, 9, 16, 20, 13, 11, 10, 7, 17, 5], 4.8149468569204865)]
[([0, 0, 0, 0, 5], 5.2518071005129725), ([1, 17, 16, 20, 11, 19, 6, 13, 9, 4, 10, 7, 18, 15, 14, 2, 3, 8, 12, 5], 5.2518071005129725)]
