Thu Apr 28 19:03:53 2016
[([0, 0, 0, 0, 13], 5.439105042637168), ([1, 11, 19, 2, 16, 6, 7, 8, 18, 17, 12, 15, 3, 9, 5, 10, 14, 4, 20, 13], 5.439105042637168)]
[([0, 0, 0, 0, 13], 6.110981745054931), ([1, 17, 2, 18, 19, 7, 8, 6, 11, 14, 4, 9, 5, 16, 3, 10, 20, 15, 13, 12], 6.110981745054931)]
[([0, 0, 0, 0, 13], 5.23346148791738), ([1, 15, 5, 20, 10, 14, 2, 3, 11, 16, 9, 18, 7, 19, 4, 17, 6, 8, 13, 12], 5.23346148791738)]
[([0, 0, 0, 0, 13], 5.759950875305892), ([1, 16, 11, 18, 4, 2, 17, 19, 10, 5, 20, 9, 14, 3, 15, 12, 7, 8, 6, 13], 5.759950875305892)]
[([0, 0, 0, 0, 13], 5.84547802153109), ([1, 15, 14, 4, 3, 10, 5, 16, 20, 9, 17, 2, 8, 6, 7, 11, 19, 18, 13, 12], 5.84547802153109)]
[([0, 0, 0, 0, 13], 5.939625628986923), ([1, 10, 14, 2, 18, 16, 3, 17, 12, 4, 19, 11, 7, 8, 6, 20, 9, 5, 15, 13], 5.939625628986923)]
[([0, 0, 0, 0, 13], 6.03149553196939), ([1, 8, 7, 6, 2, 17, 20, 5, 9, 10, 3, 14, 16, 15, 18, 4, 12, 11, 19, 13], 6.03149553196939)]
[([13, 13, 0, 13, 0], 0.5095522922671004), ([1, 12, 3, 15, 16, 17, 2, 10, 14, 20, 5, 9, 18, 11, 6, 8, 7, 4, 19, 13], 0.5095522922671004)]
[([0, 0, 0, 0, 13], 5.8979689793130365), ([1, 15, 16, 3, 11, 4, 7, 8, 6, 2, 10, 9, 20, 5, 14, 19, 18, 17, 13, 12], 5.8979689793130365)]
[([0, 0, 0, 0, 13], 6.605756375682786), ([1, 12, 20, 5, 9, 16, 2, 7, 8, 11, 6, 15, 10, 14, 3, 4, 17, 18, 19, 13], 6.605756375682786)]
[([13, 13, 0, 13, 13], 0.5490978981982321), ([1, 12, 7, 8, 6, 18, 5, 15, 20, 9, 10, 14, 3, 16, 11, 19, 2, 4, 17, 13], 0.5490978981982321)]
[([0, 0, 0, 0, 13], 5.565024857322146), ([1, 2, 7, 8, 6, 4, 12, 16, 10, 9, 5, 20, 3, 17, 18, 14, 15, 19, 11, 13], 5.565024857322146)]
[([0, 0, 0, 0, 13], 5.846460054938208), ([1, 12, 6, 7, 8, 10, 5, 9, 15, 18, 11, 2, 3, 14, 20, 16, 4, 19, 17, 13], 5.846460054938208)]
[([0, 0, 0, 0, 13], 5.584085411937827), ([1, 16, 4, 3, 10, 5, 15, 12, 20, 9, 14, 18, 19, 2, 7, 11, 8, 6, 17, 13], 5.584085411937827)]
[([0, 0, 0, 0, 13], 6.326847094343359), ([1, 12, 14, 10, 5, 9, 20, 15, 6, 11, 4, 17, 18, 3, 16, 8, 7, 19, 2, 13], 6.326847094343359)]
[([0, 0, 0, 0, 13], 5.766376339934364), ([1, 16, 11, 8, 7, 6, 12, 15, 9, 3, 4, 17, 18, 5, 10, 20, 14, 2, 19, 13], 5.766376339934364)]
[([0, 0, 0, 0, 13], 5.174506343840858), ([1, 4, 12, 15, 16, 9, 18, 6, 3, 2, 19, 7, 8, 11, 17, 14, 10, 5, 20, 13], 5.174506343840858)]
[([0, 0, 0, 0, 13], 5.627678347624613), ([1, 18, 10, 14, 5, 20, 12, 15, 9, 6, 8, 7, 17, 4, 11, 19, 2, 3, 16, 13], 5.627678347624613)]
[([0, 0, 0, 0, 13], 5.621878696894959), ([1, 20, 3, 9, 5, 10, 19, 11, 8, 7, 2, 14, 15, 16, 6, 4, 18, 17, 13, 12], 5.621878696894959)]
[([0, 0, 0, 0, 13], 5.229739539764214), ([1, 8, 12, 19, 2, 7, 15, 9, 10, 16, 14, 3, 5, 20, 18, 4, 17, 6, 11, 13], 5.229739539764214)]
[([0, 0, 0, 0, 13], 6.080167272021031), ([1, 11, 19, 2, 17, 16, 14, 3, 10, 15, 9, 5, 20, 12, 18, 6, 8, 7, 4, 13], 6.080167272021031)]
[([13, 13, 0, 13, 0], 0.5090094242382693), ([1, 11, 4, 2, 19, 3, 14, 16, 20, 9, 15, 5, 10, 17, 12, 6, 7, 8, 18, 13], 0.5090094242382693)]
[([0, 0, 0, 0, 13], 6.037174705747165), ([1, 15, 20, 14, 10, 2, 19, 3, 18, 4, 17, 12, 11, 7, 8, 6, 5, 9, 16, 13], 6.037174705747165)]
[([0, 0, 0, 0, 13], 5.364862329715879), ([1, 20, 2, 18, 3, 5, 10, 16, 6, 11, 17, 19, 7, 8, 15, 9, 14, 4, 13, 12], 5.364862329715879)]
[([0, 0, 0, 0, 13], 5.922701035969385), ([1, 18, 20, 10, 7, 8, 11, 19, 6, 15, 5, 9, 16, 3, 14, 2, 4, 17, 13, 12], 5.922701035969385)]
[([0, 0, 0, 0, 13], 5.65881669458049), ([1, 2, 11, 6, 8, 7, 17, 14, 10, 3, 12, 5, 15, 16, 9, 20, 18, 19, 4, 13], 5.65881669458049)]
[([0, 0, 0, 0, 13], 6.0041240527710285), ([1, 12, 19, 2, 10, 3, 15, 5, 9, 16, 14, 17, 4, 18, 20, 6, 8, 7, 11, 13], 6.0041240527710285)]
[([13, 13, 0, 0, 0], 0.49333530063236364), ([1, 15, 9, 20, 6, 17, 11, 19, 2, 14, 16, 5, 10, 3, 12, 7, 8, 18, 4, 13], 0.49333530063236364)]
[([0, 0, 0, 0, 13], 5.344861687320791), ([1, 8, 3, 10, 5, 9, 20, 16, 15, 17, 2, 18, 14, 7, 6, 11, 4, 19, 13, 12], 5.344861687320791)]
[([0, 0, 0, 0, 13], 5.9206400739536065), ([1, 6, 7, 8, 11, 15, 16, 12, 18, 4, 10, 17, 19, 2, 14, 3, 9, 5, 20, 13], 5.9206400739536065)]

