Thu Apr 28 18:28:54 2016
[([0, 0, 0, 0, 3], 4.045372859953199), ([1, 19, 6, 18, 9, 11, 20, 7, 5, 12, 16, 14, 2, 13, 8, 15, 10, 4, 3, 17], 4.045372859953199)]
[([0, 0, 0, 0, 3], 4.128189704768827), ([1, 14, 8, 12, 4, 13, 9, 10, 15, 11, 2, 5, 6, 18, 20, 7, 16, 19, 17, 3], 4.128189704768827)]
[([0, 0, 0, 0, 3], 4.404513822362366), ([1, 20, 7, 6, 16, 14, 13, 15, 10, 5, 12, 2, 9, 8, 4, 11, 18, 3, 19, 17], 4.404513822362366)]
[([0, 0, 0, 0, 3], 3.9984676275420745), ([1, 16, 12, 2, 13, 11, 5, 4, 7, 20, 6, 18, 8, 14, 9, 10, 15, 19, 17, 3], 3.9984676275420745)]
[([0, 0, 0, 0, 3], 4.069741521233071), ([1, 2, 4, 6, 18, 16, 11, 20, 7, 9, 8, 5, 15, 13, 14, 10, 12, 19, 3, 17], 4.069741521233071)]
[([0, 0, 0, 0, 3], 4.015610411269321), ([1, 6, 19, 7, 20, 13, 12, 2, 14, 4, 5, 8, 9, 15, 10, 11, 16, 18, 17, 3], 4.015610411269321)]
[([0, 0, 0, 0, 3], 4.3959317053632105), ([1, 18, 16, 11, 5, 2, 12, 14, 8, 10, 13, 15, 9, 7, 6, 20, 4, 17, 19, 3], 4.3959317053632105)]
[([0, 0, 0, 0, 3], 3.849977782874645), ([1, 19, 18, 16, 20, 7, 6, 2, 12, 10, 11, 15, 4, 5, 8, 14, 13, 9, 17, 3], 3.849977782874645)]
[([0, 0, 0, 0, 3], 4.372905855143246), ([1, 2, 13, 10, 14, 12, 4, 5, 15, 8, 9, 16, 17, 18, 6, 7, 20, 11, 19, 3], 4.372905855143246)]
[([0, 0, 0, 0, 3], 4.167956971083276), ([1, 19, 18, 2, 5, 12, 16, 4, 15, 10, 9, 13, 8, 20, 7, 6, 11, 14, 17, 3], 4.167956971083276)]
[([0, 0, 0, 0, 3], 4.6939039346433), ([1, 19, 12, 9, 14, 13, 4, 10, 8, 15, 2, 16, 5, 11, 20, 7, 6, 18, 17, 3], 4.6939039346433)]
[([0, 0, 0, 0, 3], 4.025875592541257), ([1, 16, 19, 6, 11, 18, 20, 7, 4, 5, 14, 13, 8, 10, 9, 15, 12, 2, 17, 3], 4.025875592541257)]
[([0, 0, 0, 0, 3], 3.5131525356731883), ([1, 6, 20, 18, 16, 8, 13, 14, 2, 4, 15, 12, 17, 19, 5, 11, 9, 10, 7, 3], 3.5131525356731883)]
[([0, 0, 0, 0, 3], 3.9633184522710736), ([1, 2, 14, 8, 15, 10, 7, 20, 17, 16, 13, 5, 12, 4, 9, 11, 6, 18, 19, 3], 3.9633184522710736)]
[([0, 0, 0, 0, 3], 4.027957759819577), ([1, 19, 18, 7, 6, 4, 16, 11, 5, 13, 2, 15, 8, 9, 10, 14, 12, 20, 17, 3], 4.027957759819577)]
